,citycode,Year,Month,Day,Pre
507295,130100,2016,10,23,0.136161901
509237,130100,2016,10,24,1.405409446
511029,130100,2016,10,25,0
512349,130100,2016,10,26,1.845217899
513595,130100,2016,10,27,13.73435671
516125,130100,2016,10,28,0.010502339
518006,130100,2016,10,29,0
519527,130100,2016,10,30,1.777843257
521544,130100,2016,10,31,0.01504721
522210,130100,2016,11,1,6.14E-05
524324,130100,2016,11,2,0
525603,130100,2016,11,3,0
527382,130100,2016,11,4,0
528547,130100,2016,11,5,0.389999127
531101,130100,2016,11,6,5.283167723
531884,130100,2016,11,7,0.926969589
534837,130100,2016,11,8,0.014003118
536018,130100,2016,11,9,0.000245669
538161,130100,2016,11,10,0.005957467
539294,130100,2016,11,11,0
540659,130100,2016,11,12,0
542268,130100,2016,11,13,0.000245669
544363,130100,2016,11,14,0.006878725
545774,130100,2016,11,15,0.000184252
547943,130100,2016,11,16,0
548965,130100,2016,11,17,0.049010914
551431,130100,2016,11,18,0.092187196
553354,130100,2016,11,19,0.342216554
554856,130100,2016,11,20,4.706398901
557257,130100,2016,11,21,2.832253495
558812,130100,2016,11,22,0.009703915
560307,130100,2016,11,23,0
560938,130100,2016,11,24,0
563200,130100,2016,11,25,0
564773,130100,2016,11,26,0
567493,130100,2016,11,27,0
567752,130100,2016,11,28,0.00239527
570301,130100,2016,11,29,0.182409043
571236,130100,2016,11,30,0
574333,130100,2016,12,1,0
575373,130100,2016,12,2,0
577815,130100,2016,12,3,0
578927,130100,2016,12,4,0.279386775
581297,130100,2016,12,5,0.42156756
582763,130100,2016,12,6,0
583457,130100,2016,12,7,0.000245669
586177,130100,2016,12,8,0.000184252
587228,130100,2016,12,9,0.018240904
589298,130100,2016,12,10,0
590928,130100,2016,12,11,0.395219586
592537,130100,2016,12,12,1.083644819
594387,130100,2016,12,13,0.397614857
596786,130100,2016,12,14,0.012467689
598311,130100,2016,12,15,0
600117,130100,2016,12,16,0
601188,130100,2016,12,17,0
602658,130100,2016,12,18,0
604736,130100,2016,12,19,0.000307086
606826,130100,2016,12,20,2.580013126
608760,130100,2016,12,21,0.757089652
610016,130100,2016,12,22,0.000307086
611935,130100,2016,12,23,0
612669,130100,2016,12,24,0.013941701
614927,130100,2016,12,25,1.81770302
615666,130100,2016,12,26,1.330111976
618819,130100,2016,12,27,0
619309,130100,2016,12,28,0
621940,130100,2016,12,29,0
622814,130100,2016,12,30,0
625109,130100,2016,12,31,0
628563,130100,2017,1,1,0.001711807
632686,130100,2017,1,2,0.003423614
638324,130100,2017,1,3,0.000588434
643439,130100,2017,1,4,0.37595559
647062,130100,2017,1,5,0.65797579
651988,130100,2017,1,6,0.225263091
658740,130100,2017,1,7,1.769419934
660517,130100,2017,1,8,0.001176867
667916,130100,2017,1,9,0
672312,130100,2017,1,10,0
674514,130100,2017,1,11,0
681414,130100,2017,1,12,0
684709,130100,2017,1,13,0
689103,130100,2017,1,14,0.000427952
694752,130100,2017,1,15,0.000374458
700854,130100,2017,1,16,0.002781686
705176,130100,2017,1,17,0
708520,130100,2017,1,18,0.045469871
714973,130100,2017,1,19,0.000160482
719246,130100,2017,1,20,0
723796,130100,2017,1,21,0
729089,130100,2017,1,22,0
734024,130100,2017,1,23,0
737282,130100,2017,1,24,0
744465,130100,2017,1,25,0.000802409
749443,130100,2017,1,26,0
755093,130100,2017,1,27,0
755741,130100,2017,1,28,0.001925783
761862,130100,2017,1,29,0.048733003
769090,130100,2017,1,30,0.002032771
770869,130100,2017,1,31,0
776571,130100,2017,2,1,0
781682,130100,2017,2,2,0
786852,130100,2017,2,3,0.00053494
792718,130100,2017,2,4,0
796720,130100,2017,2,5,0.000106988
802921,130100,2017,2,6,0.122073232
805222,130100,2017,2,7,0.213654898
810112,130100,2017,2,8,0.158395632
815720,130100,2017,2,9,0
822017,130100,2017,2,10,0
822777,130100,2017,2,11,0
828805,130100,2017,2,12,0
833205,130100,2017,2,13,0
840528,130100,2017,2,14,0
841666,130100,2017,2,15,0
850051,130100,2017,2,16,0.10939516
853981,130100,2017,2,17,0.009093974
860298,130100,2017,2,18,0
861438,130100,2017,2,19,0.04948192
867552,130100,2017,2,20,0.139298287
870583,130100,2017,2,21,4.827669959
875660,130100,2017,2,22,0
879983,130100,2017,2,23,0
885072,130100,2017,2,24,0
889767,130100,2017,2,25,0
894951,130100,2017,2,26,0
901237,130100,2017,2,27,0
907048,130100,2017,2,28,0.017653009
910984,130100,2017,3,1,0.00593783
913954,130100,2017,3,2,0
918253,130100,2017,3,3,0
926695,130100,2017,3,4,0.011340721
929880,130100,2017,3,5,0.073072759
934436,130100,2017,3,6,0
937230,130100,2017,3,7,0.000213976
946139,130100,2017,3,8,0
947201,130100,2017,3,9,0
955553,130100,2017,3,10,0.000160482
959914,130100,2017,3,11,0.00647277
962659,130100,2017,3,12,0.000641928
966117,130100,2017,3,13,0
974305,130100,2017,3,14,0
975516,130100,2017,3,15,0
981653,130100,2017,3,16,0
987653,130100,2017,3,17,0.063069387
990661,130100,2017,3,18,0.095861188
998076,130100,2017,3,19,0.076389383
1003260,130100,2017,3,20,0.456677993
1006499,130100,2017,3,21,0.007756625
1011102,130100,2017,3,22,2.735895422
1014608,130100,2017,3,23,4.104805983
1018708,130100,2017,3,24,0.916191158
1024222,130100,2017,3,25,0.106399498
1029099,130100,2017,3,26,0.064513723
1033895,130100,2017,3,27,1.606851755
1039649,130100,2017,3,28,0.092705043
1045209,130100,2017,3,29,0
1051062,130100,2017,3,30,1.473437802
1055903,130100,2017,3,31,0.151708889
1060540,130100,2017,4,1,0
1062565,130100,2017,4,2,0
1068704,130100,2017,4,3,0.00080241
1074341,130100,2017,4,4,10.79470808
1075957,130100,2017,4,5,0.18300286
1082603,130100,2017,4,6,0.025516622
1085682,130100,2017,4,7,3.199046165
1094688,130100,2017,4,8,11.18606977
1098301,130100,2017,4,9,0.00256771
1104232,130100,2017,4,10,0
1108090,130100,2017,4,11,0.001604819
1114206,130100,2017,4,12,0.004867951
1117503,130100,2017,4,13,1.053242693
1121321,130100,2017,4,14,0.005188915
1124231,130100,2017,4,15,0.004386505
1128931,130100,2017,4,16,0
1136509,130100,2017,4,17,0.008826504
1141294,130100,2017,4,18,0.000427952
1146835,130100,2017,4,19,1.296319267
1150642,130100,2017,4,20,0.178027918
1154368,130100,2017,4,21,0.043704571
1159739,130100,2017,4,22,0
1164622,130100,2017,4,23,0.007328673
1171064,130100,2017,4,24,0.007863613
1172127,130100,2017,4,25,0.089120948
1180996,130100,2017,4,26,0
1182053,130100,2017,4,27,0
1189987,130100,2017,4,28,0
1193076,130100,2017,4,29,0
1198722,130100,2017,4,30,0
1200440,130100,2017,5,1,0.001016385
1208355,130100,2017,5,2,0.018241442
1213447,130100,2017,5,3,3.226221099
1217847,130100,2017,5,4,0
1220766,130100,2017,5,5,0
1226002,130100,2017,5,6,5.35E-05
1229192,130100,2017,5,7,0
1234574,130100,2017,5,8,0.035894451
1239728,130100,2017,5,9,0.041243848
1244166,130100,2017,5,10,0.001551325
1252160,130100,2017,5,11,0
1253541,130100,2017,5,12,0.001444337
1262153,130100,2017,5,13,0
1262838,130100,2017,5,14,0.040815897
1267648,130100,2017,5,15,0.088799982
1275232,130100,2017,5,16,0.008131083
1281078,130100,2017,5,17,0.039211077
1286163,130100,2017,5,18,0.578751221
1288723,130100,2017,5,19,0.000106988
1295706,130100,2017,5,20,0
1299678,130100,2017,5,21,0.036108427
1305093,130100,2017,5,22,12.74263728
1310233,130100,2017,5,23,0.000106988
1313082,130100,2017,5,24,0
1315697,130100,2017,5,25,0
1324715,130100,2017,5,26,0
1326952,130100,2017,5,27,0
1329726,130100,2017,5,28,0.001818795
1336081,130100,2017,5,29,0.000909397
1342535,130100,2017,5,30,1.625949099
1348709,130100,2017,5,31,0.013266504
1351994,130100,2017,6,1,0.005884336
1356595,130100,2017,6,2,3.452875022
1360496,130100,2017,6,3,0.002460722
1367860,130100,2017,6,4,0
1368867,130100,2017,6,5,1.754013651
1373441,130100,2017,6,6,0.079224564
1379869,130100,2017,6,7,0.003049156
1382438,130100,2017,6,8,0.002086265
1391063,130100,2017,6,9,0
1392439,130100,2017,6,10,0
1398683,130100,2017,6,11,0.099338296
1405435,130100,2017,6,12,8.365600518
1408876,130100,2017,6,13,3.467157933
1415211,130100,2017,6,14,0
1416401,130100,2017,6,15,0
1425077,130100,2017,6,16,0
1427954,130100,2017,6,17,0.562489052
1430525,130100,2017,6,18,0.26233441
1435594,130100,2017,6,19,2.026458432
1440151,130100,2017,6,20,0.001176867
1447462,130100,2017,6,21,18.1561195
1451054,130100,2017,6,22,24.28203451
1455730,130100,2017,6,23,6.286771397
1461507,130100,2017,6,24,1.07699402
1466159,130100,2017,6,25,0.44630016
1471262,130100,2017,6,26,0.069488664
1474513,130100,2017,6,27,0.077084806
1478314,130100,2017,6,28,0.19247129
1483998,130100,2017,6,29,2.678282433
1487734,130100,2017,6,30,0.321659222
1495888,130100,2017,7,1,0.079919986
1500678,130100,2017,7,2,0.089602392
1506633,130100,2017,7,3,0.073821673
1511314,130100,2017,7,4,3.710394996
1516263,130100,2017,7,5,10.9629464
1519187,130100,2017,7,6,16.54514869
1522411,130100,2017,7,7,0
1526050,130100,2017,7,8,0
1532556,130100,2017,7,9,4.852865652
1538612,130100,2017,7,10,0.05691758
1544812,130100,2017,7,11,0.351936805
1548268,130100,2017,7,12,0.00930795
1550684,130100,2017,7,13,0.066706975
1556102,130100,2017,7,14,4.413947611
1559903,130100,2017,7,15,8.275784002
1568231,130100,2017,7,16,2.569368662
1569974,130100,2017,7,17,0.471923769
1577558,130100,2017,7,18,4.223562617
1582645,130100,2017,7,19,0.23590839
1584538,130100,2017,7,20,1.794669066
1592670,130100,2017,7,21,25.26782148
1594746,130100,2017,7,22,0.194076107
1601748,130100,2017,7,23,4.296635362
1605001,130100,2017,7,24,8.228495304
1608813,130100,2017,7,25,2.18308876
1616220,130100,2017,7,26,10.46416864
1621256,130100,2017,7,27,7.166961086
1624217,130100,2017,7,28,13.26479172
1627010,130100,2017,7,29,1.21843205
1632689,130100,2017,7,30,0.060983123
1637826,130100,2017,7,31,0.922877896
1645086,130100,2017,8,1,3.483420079
1649265,130100,2017,8,2,8.787293368
1650576,130100,2017,8,3,0.158877075
1655974,130100,2017,8,4,0.075693962
1664055,130100,2017,8,5,0.593783021
1669351,130100,2017,8,6,0.536223513
1673682,130100,2017,8,7,0.011126745
1678226,130100,2017,8,8,1.121126542
1680896,130100,2017,8,9,1.194894756
1688409,130100,2017,8,10,0.009789396
1693569,130100,2017,8,11,5.358972049
1696857,130100,2017,8,12,14.19002345
1699915,130100,2017,8,13,5.952006174
1703692,130100,2017,8,14,0.464167147
1711719,130100,2017,8,15,1.347566504
1713895,130100,2017,8,16,5.61306832
1718989,130100,2017,8,17,16.21658899
1726373,130100,2017,8,18,11.08266587
1730637,130100,2017,8,19,1.837250269
1733355,130100,2017,8,20,0.206272732
1741069,130100,2017,8,21,2.079256996
1741493,130100,2017,8,22,19.09049884
1748706,130100,2017,8,23,0.107522872
1753950,130100,2017,8,24,5.35E-05
1759259,130100,2017,8,25,0.007489155
1762394,130100,2017,8,26,10.53954168
1766132,130100,2017,8,27,29.91874753
1771310,130100,2017,8,28,1.69902186
1775108,130100,2017,8,29,0.205202854
1780057,130100,2017,8,30,0.002353735
1785245,130100,2017,8,31,0.009093974
1790485,130100,2017,9,1,0.01738554
1794677,130100,2017,9,2,1.21607834
1800785,130100,2017,9,3,0.099338295
1804798,130100,2017,9,4,0.041511319
1808714,130100,2017,9,5,0.170752737
1817350,130100,2017,9,6,0.007649637
1821512,130100,2017,9,7,0.011073251
1824192,130100,2017,9,8,0
1828646,130100,2017,9,9,0.019846261
1832599,130100,2017,9,10,0.686541567
1837959,130100,2017,9,11,0.039104089
1845461,130100,2017,9,12,0.150692501
1850435,130100,2017,9,13,0.019364816
1856266,130100,2017,9,14,0.003316626
1859511,130100,2017,9,15,0.037980717
1865672,130100,2017,9,16,0.257733936
1866777,130100,2017,9,17,0.012464094
1871445,130100,2017,9,18,0.04680722
1880054,130100,2017,9,19,0
1881928,130100,2017,9,20,0
1887712,130100,2017,9,21,0.451970518
1890496,130100,2017,9,22,0
1895321,130100,2017,9,23,0.056489628
1902842,130100,2017,9,24,0
1907751,130100,2017,9,25,0.005777348
1912922,130100,2017,9,26,0.37509969
1915921,130100,2017,9,27,0.032417344
1922338,130100,2017,9,28,0.009896384
1927554,130100,2017,9,29,0.001123373
1932900,130100,2017,9,30,1.178846538
1937584,130100,2017,10,1,0.673649506
1938571,130100,2017,10,2,10.74437014
1942936,130100,2017,10,3,0.44817245
1950872,130100,2017,10,4,0
1953412,130100,2017,10,5,0
1961081,130100,2017,10,6,0.118649617
1965081,130100,2017,10,7,11.42962772
1968772,130100,2017,10,8,16.40772265
1972869,130100,2017,10,9,26.90548585
1976134,130100,2017,10,10,6.813419496
1983123,130100,2017,10,11,0.06622553
1988165,130100,2017,10,12,0.109020704
1993049,130100,2017,10,13,0.854673101
1998668,130100,2017,10,14,0.968989707
2003376,130100,2017,10,15,0.07633589
2004863,130100,2017,10,16,0.637166632
2014335,130100,2017,10,17,8.835009955
2014572,130100,2017,10,18,0.77437865
2023905,130100,2017,10,19,0.007703131
2026412,130100,2017,10,20,0.002032771
2032503,130100,2017,10,21,8.843301563
2034140,130100,2017,10,22,0.337493438
2039718,130100,2017,10,23,0.049749389
2046740,130100,2017,10,24,0.008933492
2051948,130100,2017,10,25,1.016973788
2055503,130100,2017,10,26,0.023430357
2059057,130100,2017,10,27,0
2063472,130100,2017,10,28,1.024783904
2068108,130100,2017,10,29,0.001604819
2076202,130100,2017,10,30,0
2078033,130100,2017,10,31,0
2082171,130100,2017,11,1,0
2088420,130100,2017,11,2,1.292842169
2091704,130100,2017,11,3,0.094416851
2097652,130100,2017,11,4,0
2104515,130100,2017,11,5,0
2109600,130100,2017,11,6,0
2114537,130100,2017,11,7,0
2117090,130100,2017,11,8,0.048144569
2122640,130100,2017,11,9,0.025302646
2125282,130100,2017,11,10,0
2130477,130100,2017,11,11,0
2134779,130100,2017,11,12,0
2141676,130100,2017,11,13,0
2148097,130100,2017,11,14,0
2152780,130100,2017,11,15,0
2154394,130100,2017,11,16,0
2159616,130100,2017,11,17,0.003477108
2167446,130100,2017,11,18,0
2167847,130100,2017,11,19,0.000374458
2175949,130100,2017,11,20,0
2177299,130100,2017,11,21,0
2185925,130100,2017,11,22,0.002139759
2189721,130100,2017,11,23,0.000106988
2194971,130100,2017,11,24,0
2199928,130100,2017,11,25,0
2201247,130100,2017,11,26,0
2206836,130100,2017,11,27,0
2211204,130100,2017,11,28,0
2218491,130100,2017,11,29,0.000106988
2221156,130100,2017,11,30,0
2229669,130100,2017,12,1,0
2231261,130100,2017,12,2,0
2234692,130100,2017,12,3,0.023911803
2241159,130100,2017,12,4,0.003263132
2247610,130100,2017,12,5,0
2250567,130100,2017,12,6,0
2255574,130100,2017,12,7,0.025195658
2262173,130100,2017,12,8,0
2266933,130100,2017,12,9,0
2269458,130100,2017,12,10,0
2274588,130100,2017,12,11,0
2278598,130100,2017,12,12,0
2287208,130100,2017,12,13,0.376062583
2288140,130100,2017,12,14,0.439238957
2292236,130100,2017,12,15,0.075212517
2299345,130100,2017,12,16,0
2303775,130100,2017,12,17,0
2307819,130100,2017,12,18,0
2314146,130100,2017,12,19,0
2317727,130100,2017,12,20,0
2324563,130100,2017,12,21,0
2327719,130100,2017,12,22,0
2332494,130100,2017,12,23,0.000160482
2338573,130100,2017,12,24,0
2343781,130100,2017,12,25,0
2346312,130100,2017,12,26,0
2353752,130100,2017,12,27,0
2355917,130100,2017,12,28,0
2362482,130100,2017,12,29,0.039264571
2364846,130100,2017,12,30,5.35E-05
2372142,130100,2017,12,31,0
630061,130100,2018,1,1,0
632423,130100,2018,1,2,0.025637046
635475,130100,2018,1,3,0.097465459
643108,130100,2018,1,4,0.339648966
648915,130100,2018,1,5,0
651853,130100,2018,1,6,0.252293108
657925,130100,2018,1,7,0.104000391
662326,130100,2018,1,8,0.000502687
668623,130100,2018,1,9,5.59E-05
671830,130100,2018,1,10,0.000279271
674505,130100,2018,1,11,0
682017,130100,2018,1,12,0
687755,130100,2018,1,13,0
689598,130100,2018,1,14,0
694512,130100,2018,1,15,0.004635893
699635,130100,2018,1,16,0.000335125
703188,130100,2018,1,17,0.005473705
708005,130100,2018,1,18,0
716435,130100,2018,1,19,0
718779,130100,2018,1,20,0.000502687
725349,130100,2018,1,21,0.985769547
726852,130100,2018,1,22,1.889712788
731888,130100,2018,1,23,0.367631885
740276,130100,2018,1,24,0.00161977
745511,130100,2018,1,25,0.000558541
745963,130100,2018,1,26,0.016532823
752352,130100,2018,1,27,0.89271657
758347,130100,2018,1,28,0.090260275
761886,130100,2018,1,29,0
767820,130100,2018,1,30,0
769776,130100,2018,1,31,0
776324,130100,2018,2,1,0
783111,130100,2018,2,2,0
785479,130100,2018,2,3,0
789871,130100,2018,2,4,0
796009,130100,2018,2,5,0
801741,130100,2018,2,6,0
807199,130100,2018,2,7,0
810433,130100,2018,2,8,0
813641,130100,2018,2,9,0
818160,130100,2018,2,10,0.000167562
822220,130100,2018,2,11,0
831640,130100,2018,2,12,0
833576,130100,2018,2,13,0
840679,130100,2018,2,14,0
845979,130100,2018,2,15,0
850514,130100,2018,2,16,0
853892,130100,2018,2,17,0.036807871
859145,130100,2018,2,18,0
862400,130100,2018,2,19,2.382122806
867910,130100,2018,2,20,0.470682754
874723,130100,2018,2,21,0.008713244
879144,130100,2018,2,22,0
882785,130100,2018,2,23,0.001843186
888870,130100,2018,2,24,0
893411,130100,2018,2,25,0.059540503
894599,130100,2018,2,26,0
898819,130100,2018,2,27,0.330544747
908121,130100,2018,2,28,0.003183686
912796,130100,2018,3,1,0
914605,130100,2018,3,2,0
918098,130100,2018,3,3,0.969180861
926588,130100,2018,3,4,0.96957185
930567,130100,2018,3,5,0.009606911
934479,130100,2018,3,6,0.484199455
940027,130100,2018,3,7,0.103888683
942307,130100,2018,3,8,0.000726104
949160,130100,2018,3,9,0
953617,130100,2018,3,10,0
959066,130100,2018,3,11,0
963974,130100,2018,3,12,0
965980,130100,2018,3,13,0
970926,130100,2018,3,14,0.312336297
979345,130100,2018,3,15,0.27491403
984923,130100,2018,3,16,0.972755536
988546,130100,2018,3,17,6.108487014
993891,130100,2018,3,18,0.000167562
997654,130100,2018,3,19,0.001508062
1002846,130100,2018,3,20,0.000893666
1006180,130100,2018,3,21,0.352495416
1012478,130100,2018,3,22,0.101542809
1018200,130100,2018,3,23,0.55535762
1022726,130100,2018,3,24,0
1023426,130100,2018,3,25,0
1032764,130100,2018,3,26,0.075179659
1034951,130100,2018,3,27,0
1041507,130100,2018,3,28,0
1046660,130100,2018,3,29,0.000446833
1050472,130100,2018,3,30,0.004021497
1053366,130100,2018,3,31,0.007149329
1060841,130100,2018,4,1,0
1064835,130100,2018,4,2,0.028206336
1070607,130100,2018,4,3,0.081602884
1073797,130100,2018,4,4,6.259293137
1078482,130100,2018,4,5,0.000111708
1081095,130100,2018,4,6,0.162256251
1087256,130100,2018,4,7,0
1093837,130100,2018,4,8,0
1097809,130100,2018,4,9,0
1101980,130100,2018,4,10,0
1107821,130100,2018,4,11,0
1111815,130100,2018,4,12,7.047395021
1116308,130100,2018,4,13,12.4283819
1120103,130100,2018,4,14,0
1127800,130100,2018,4,15,0
1129531,130100,2018,4,16,0
1136667,130100,2018,4,17,0.016253552
1140864,130100,2018,4,18,0.003407102
1146643,130100,2018,4,19,0.003965643
1152283,130100,2018,4,20,1.1670162
1155808,130100,2018,4,21,53.29215781
1159789,130100,2018,4,22,2.762768698
1164535,130100,2018,4,23,0.121259318
1169732,130100,2018,4,24,0.076408449
1173981,130100,2018,4,25,0.048872365
1177836,130100,2018,4,26,0.002848561
1182570,130100,2018,4,27,0
1186675,130100,2018,4,28,0
1191483,130100,2018,4,29,0.342162396
1199082,130100,2018,4,30,0.003351248
1201831,130100,2018,5,1,7.759479298
1206256,130100,2018,5,2,0.055072172
1210123,130100,2018,5,3,0
